mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__gamma,param_xgb__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3175992965698242,0.046666514298002226,0.07483712832132976,0.009378976190160987,0.8,300,6,0.05,0.1,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 300, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 1.0}",0.32878048780487806,0.3070579674993936,0.3145357316480311,0.3167913956507676,0.00901047491073498,26
0.5896420478820801,0.12794300464902766,0.029996474583943684,0.009992255370141733,1.0,200,5,0.05,0.0,0.8,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 200, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8}",0.34015242679502605,0.33233112848266183,0.3307408923454769,0.33440814920772155,0.004113373027334829,22
0.5141299565633138,0.0054620837989716306,0.025755564371744793,0.004573696937568254,1.0,300,3,0.05,0.3,0.8,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 300, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.3, 'xgb__colsample_bytree': 0.8}",0.3482790697674419,0.34732965009208105,0.34379109524704116,0.34646660503552135,0.0019311678506680225,3
1.3358004093170166,0.14036997576908686,0.05584184328715006,0.010007742039503453,0.8,300,6,0.01,0.3,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 300, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.3, 'xgb__colsample_bytree': 1.0}",0.3420132141469102,0.3446117739096421,0.34089101034208436,0.34250533279954554,0.0015583444115727357,10
0.21014928817749023,0.013925491058489562,0.019107341766357422,0.0019627733128597183,0.8,100,3,0.01,0.1,0.8,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 100, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.8}",0.3302627089730467,0.3425792507204611,0.3386280328155001,0.3371566641696693,0.005134718065801386,21
0.47803012530008954,0.04002809606917016,0.024547259012858074,0.005577038616059303,1.0,200,4,0.01,0.0,0.8,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 200, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8}",0.34120171673819744,0.3420814479638009,0.33861671469740634,0.3406332931331349,0.0014704700377565262,17
1.0153368314107258,0.0541449416410426,0.04259824752807617,0.0044235718380187744,0.8,300,5,0.1,0.0,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 300, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0}",0.33140558209705806,0.30446320868516286,0.30787878787878786,0.3145825262203363,0.011977143568215224,28
1.2728020350138347,0.0337406669239264,0.0521700382232666,0.005622103445515417,0.8,300,6,0.1,0.0,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 300, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0}",0.2973211657344716,0.28766733124465965,0.28455754771544245,0.28984868156485794,0.005434225068857141,30
0.5492602984110514,0.07631524055291833,0.02710096041361491,0.0029041674202884313,1.0,200,4,0.01,0.0,1.0,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 200, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0}",0.3414458265729223,0.3433321286591977,0.3386454183266932,0.3411411245196044,0.0019254343131136628,16
0.42577171325683594,0.008909531182852587,0.02505970001220703,0.004154884320946184,0.8,100,6,0.1,0.3,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 100, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.3, 'xgb__colsample_bytree': 1.0}",0.33303847854931445,0.3188976377952756,0.3228520814880425,0.32492939927754416,0.0059569164957891186,24
0.22701398531595865,0.006573995397330699,0.01675097147623698,0.005835301110018771,1.0,100,4,0.1,0.0,0.8,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 100, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8}",0.3442529823896989,0.3411144578313253,0.33869405154039917,0.34135383058714114,0.002275727361232635,15
0.32906071345011395,0.012535665355454305,0.021812041600545246,0.0026000115569916665,1.0,100,5,0.05,0.1,1.0,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 100, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 1.0}",0.3431614989537759,0.34589884447812086,0.3375478927203065,0.3422027453840677,0.0034760135328569313,11
0.9424790541330973,0.004729307527582816,0.22438295682271323,0.030436826943653215,1.0,300,6,0.05,0.1,1.0,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 300, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 1.0}",0.3306679209783631,0.31639990721410344,0.311994453431939,0.3196874272081352,0.007969961870891966,25
0.3419710000356038,0.020033588679990263,0.022678375244140625,0.007434272284814845,1.0,100,5,0.01,0.3,0.8,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 100, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.3, 'xgb__colsample_bytree': 0.8}",0.3345751286145113,0.34609045962277973,0.33842713380544165,0.3396975740142442,0.004786176330545015,20
0.2553085486094157,0.009430922821840122,0.018538633982340496,0.0037532662806169645,1.0,100,4,0.05,0.3,1.0,"{'xgb__subsample': 1.0, 'xgb__n_estimators': 100, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.3, 'xgb__colsample_bytree': 1.0}",0.34267797860568056,0.3476190476190476,0.3428997390980246,0.3443989217742509,0.002278771931141392,8
0.810814619064331,0.021237391189630115,0.02398506800333659,0.0018530683952635966,0.8,300,4,0.05,0.0,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 300, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0}",0.3479976326691655,0.33706981317600787,0.34074662430500396,0.3419380233833924,0.004540108922463401,12
0.4211343129475911,0.12035502118265562,0.016839901606241863,0.002714336138244001,0.8,100,4,0.05,0.1,1.0,"{'xgb__subsample': 0.8, 'xgb__n_estimators': 100, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 1.0}",0.34824046920821117,0.3479056155112493,0.33997393409048593,0.34537333960331545,0.0038204028294210723,4
